genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_015880865.1,PRJNA283518,ASM1588086v1,Scaffold,na,SAMN03651926,2020-12-08,GCA_015880865.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015880865.1,,yes,major,subtilis,G25-31,Institute of Life Sciences and Technology,1423,ncbi
GCF_019748555.1,PRJNA644637,ASM1974855v1,Contig,na,SAMN15705241,2021-08-24,GCA_019748555.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019748555.1,,yes,major,subtilis,S/N-302-OC-B1,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_004103895.1,PRJNA376653,ASM410389v1,Scaffold,na,SAMN06445278,2019-01-23,GCA_004103895.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004103895.1,,yes,major,subtilis,RC 25,NBAIM,1423,ncbi
GCF_905319155.1,PRJEB43128,NRS6183,Contig,na,SAMEA8103450,2021-05-13,GCA_905319155.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319155.1,,yes,major,subtilis,NRS6183,University of Dundee Data Analysis Group,1423,ncbi
GCF_014498995.1,PRJNA650388,ASM1449899v1,Contig,na,SAMN15703853,2020-09-09,GCA_014498995.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_014498995.1,,yes,major,subtilis,RS-D-2,Weizmann institute for Science,1423,ncbi
GCF_001278955.1,PRJNA288623,ASM127895v1,Scaffold,na,SAMN03835251,2015-09-04,GCA_001278955.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001278955.1,,yes,major,subtilis,FJAT-14262a,Fujian Academy of Agricultural Sciences,1423,ncbi
GCF_017592405.1,PRJNA715845,ASM1759240v1,Contig,na,SAMN18385656,2021-03-27,GCA_017592405.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_017592405.1,,yes,major,subtilis,s2,CSIR CFTRI,1423,ncbi
GCF_905315025.1,PRJEB43128,NRS6131,Contig,na,SAMEA8103439,2021-05-13,GCA_905315025.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905315025.1,,yes,major,subtilis,NRS6131,University of Dundee Data Analysis Group,1423,ncbi
GCF_010578035.1,PRJNA390877,ASM1057803v1,Scaffold,na,SAMN07267369,2020-02-13,GCA_010578035.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010578035.1,,yes,major,subtilis,28-3,China Agricultural University,1423,ncbi
GCF_001619535.1,PRJNA295652,ASM161953v1,Contig,na,SAMN04087468,2016-04-13,GCA_001619535.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001619535.1,,yes,major,subtilis,B4417,NIZO food research,1423,ncbi
GCF_905319135.1,PRJEB43128,NRS6186,Contig,na,SAMEA8103452,2021-05-13,GCA_905319135.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_905319135.1,,yes,major,subtilis,NRS6186,University of Dundee Data Analysis Group,1423,ncbi
GCF_023712285.1,PRJNA832800,ASM2371228v1,Contig,na,SAMN27922083,2022-06-13,GCA_023712285.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023712285.1,,yes,major,subtilis,TA 104,Jet Propulsion Laboratory,1423,ncbi
GCF_004366695.1,PRJNA346925,ASM436669v1,Scaffold,na,SAMN05877852,2019-03-22,GCA_004366695.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004366695.1,,yes,major,subtilis,30VD-1,DOE Joint Genome Institute,1423,ncbi
GCF_018603605.1,PRJNA336518,ASM1860360v1,Contig,na,SAMN15078726,2021-05-31,GCA_018603605.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018603605.1,,yes,major,subtilis,DS42_4,USFDA,1423,ncbi
GCF_014805495.1,PRJNA646528,ASM1480549v1,Contig,na,SAMN15546529,2020-09-30,GCA_014805495.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_014805495.1,,yes,major,subtilis,PTA-271,"University of Reims Champagne Ardenne, Induced Resistance and Plant Bioprotection Lab, EA 4707",1423,ncbi
GCF_000934165.1,PRJNA274664,ASM93416v1,Contig,na,SAMN03329209,2015-02-24,GCA_000934165.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000934165.1,,yes,major,subtilis,2014-3557,Scientific Institut of Public Health,1423,ncbi
GCF_003710285.1,PRJNA493554,ASM371028v1,Contig,na,SAMN10246063,2018-11-04,GCA_003710285.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003710285.1,,yes,major,subtilis,UBBS-14,Unique Biotech Limited,1423,ncbi
GCF_014878105.1,PRJNA666566,ASM1487810v1,Contig,na,SAMN16302825,2020-10-11,GCA_014878105.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_014878105.1,,yes,major,subtilis,MD32,Changwon National University,1423,ncbi
GCF_900110305.1,PRJEB16928,IMG-taxon 2623620441 annotated assembly,Scaffold,na,SAMN04487778,2016-10-31,GCA_900110305.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_900110305.1,,yes,major,subtilis,BGSC 3A28,DOE - JOINT GENOME INSTITUTE,1423,ncbi
GCF_900177305.1,PRJEB20425,IMG-taxon 2547132509 annotated assembly,Scaffold,na,SAMN02744787,2017-04-19,GCA_900177305.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_900177305.1,,yes,major,subtilis,CC120222-01,DOE - JOINT GENOME INSTITUTE,1423,ncbi
GCF_900215365.1,PRJEB22429,IMG-taxon 2545824506 annotated assembly,Scaffold,na,SAMN02744790,2017-09-28,GCA_900215365.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_900215365.1,,yes,major,subtilis,GL120224-02,DOE - JOINT GENOME INSTITUTE,1423,ncbi
GCF_016774345.1,PRJNA693507,ASM1677434v1,Contig,na,SAMN17389609,2021-01-30,GCA_016774345.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_016774345.1,,yes,major,subtilis,RHF2,University of Naples Federico II,1423,ncbi
GCF_024623085.1,PRJNA856830,ASM2462308v1,Contig,na,SAMN29593102,2022-08-10,GCA_024623085.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024623085.1,,yes,major,subtilis,DSM 28592,RWTH Aachen University Hospital,1423,ncbi
GCF_900454375.1,PRJEB6403,59024_G01,Contig,na,SAMEA104318181,2018-06-29,GCA_900454375.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_900454375.1,,yes,major,subtilis,NCTC4744,SC,1423,ncbi
GCF_013342875.1,PRJNA635534,ASM1334287v1,Scaffold,na,SAMN15042623,2020-06-14,GCA_013342875.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_013342875.1,,yes,major,subtilis,DNKAS,Xinjiang Academy of Agricultural Sciences,1423,ncbi
GCF_018603805.1,PRJNA336518,ASM1860380v1,Contig,na,SAMN06464101,2021-05-31,GCA_018603805.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018603805.1,,yes,major,subtilis,DS1_4,USFDA,1423,ncbi
GCF_002272405.1,PRJNA395369,assembly-7702_v1,Contig,na,SAMN07372715,2017-08-28,GCA_002272405.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002272405.1,,yes,major,subtilis,7702,Bielefeld University,1423,ncbi
GCF_016411905.1,PRJNA687030,ASM1641190v1,Contig,na,SAMN17131857,2020-12-27,GCA_016411905.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_016411905.1,,yes,major,subtilis,TH016,OSU,1423,ncbi
GCF_024128815.1,PRJNA852870,ASM2412881v1,Scaffold,na,SAMN29354284,2022-07-03,GCA_024128815.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024128815.1,,yes,major,subtilis,X0416,Sichuan Agricultural University,1423,ncbi
GCF_003694695.1,PRJNA490414,ASM369469v1,Contig,na,SAMN10036102,2018-10-29,GCA_003694695.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003694695.1,,yes,major,subtilis,M9,"Ministry of Education and Ministry of Science and Technology, Government of Bangladesh",1423,ncbi
GCF_023714065.1,PRJNA832800,ASM2371406v1,Contig,na,SAMN27921990,2022-06-13,GCA_023714065.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023714065.1,,yes,major,subtilis,MER 89,Jet Propulsion Laboratory,1423,ncbi
GCF_003014945.1,PRJNA438863,ASM301494v1,Contig,na,SAMN08731004,2018-03-25,GCA_003014945.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_003014945.1,,yes,major,subtilis,MH1,"NSU Genome Research Institute (NGRI), North South University",1423,ncbi
GCF_001043765.1,PRJNA277415,ASM104376v1,Contig,na,SAMN03751781,2015-06-30,GCA_001043765.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001043765.1,,yes,major,subtilis,LK22,University of Malaya,1423,ncbi
GCF_008131765.1,PRJNA471411,ASM813176v1,Contig,na,SAMN09217790,2019-08-30,GCA_008131765.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_008131765.1,,yes,major,subtilis,VS15,KL University,1423,ncbi
GCF_004365735.1,PRJNA463114,ASM436573v1,Scaffold,na,SAMN09074953,2019-03-22,GCA_004365735.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_004365735.1,,yes,major,subtilis,140B,DOE Joint Genome Institute,1423,ncbi
GCF_019037305.1,PRJNA728748,ASM1903730v1,Contig,na,SAMN19102937,2021-06-25,GCA_019037305.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037305.1,,yes,major,subtilis,179-I 6A2 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_019037405.1,PRJNA728748,ASM1903740v1,Contig,na,SAMN19102936,2021-06-25,GCA_019037405.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019037405.1,,yes,major,subtilis,179-I 4D1 HS,"Jet Propulsion Laboratory, California Institute of Technology",1423,ncbi
GCF_018122435.1,PRJNA437002,ASM1812243v1,Scaffold,na,SAMN08637082,2021-04-21,GCA_018122435.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018122435.1,,yes,major,subtilis,PS-18,"University of Ljubljana, Biotechnical faculty",1423,ncbi
GCF_013267115.1,PRJNA622881,ASM1326711v1,Scaffold,na,SAMN14531560,2020-06-03,GCA_013267115.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_013267115.1,,yes,major,subtilis,CRN 1,CSIR- National Environmental Engineering Research Institute,1423,ncbi
GCF_020166055.1,PRJNA764550,ASM2016605v1,Contig,na,SAMN21508260,2021-09-25,GCA_020166055.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_020166055.1,,yes,major,subtilis,S11Y,Universiti Teknologi Malaysia,1423,ncbi
GCF_000830645.1,PRJNA266797,ASM83064v1,Scaffold,na,SAMN03174425,2015-02-02,GCA_000830645.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000830645.1,,yes,major,subtilis,B4146,TIFN,1423,ncbi
GCF_002271425.1,PRJNA395369,assembly-7772_v1,Contig,na,SAMN07372731,2017-08-28,GCA_002271425.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002271425.1,,yes,major,subtilis,7772,Bielefeld University,1423,ncbi
GCF_002272375.1,PRJNA395369,assembly-7706_v1,Contig,na,SAMN07372718,2017-08-28,GCA_002272375.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002272375.1,,yes,major,subtilis,7706,Bielefeld University,1423,ncbi
GCF_010634645.1,PRJNA380448,ASM1063464v1,Scaffold,na,SAMN06643048,2020-02-14,GCA_010634645.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_010634645.1,,yes,major,subtilis,TS4,University of Jammu,1423,ncbi
GCF_001286885.1,PRJEB9876,Bacillus JRS11,Contig,na,SAMEA3484410,2015-08-31,GCA_001286885.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001286885.1,,yes,major,subtilis,JRS11,University of Liverpool,1423,ncbi
GCF_024653105.1,PRJNA548684,ASM2465310v1,Contig,na,SAMN30154153,2022-08-14,GCA_024653105.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_024653105.1,,yes,major,subtilis,2896,Embrapa Genetic Resources and Biotechnology,1423,ncbi
GCF_007845115.1,PRJNA515923,ASM784511v1,Scaffold,na,SAMN10779587,2019-08-05,GCA_007845115.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_007845115.1,,yes,major,subtilis,Fad 109,University of Alberta,1423,ncbi
GCF_018122535.1,PRJNA437002,ASM1812253v1,Scaffold,na,SAMN08637080,2021-04-21,GCA_018122535.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018122535.1,,yes,major,subtilis,PS-13,"University of Ljubljana, Biotechnical faculty",1423,ncbi
GCF_023518255.2,PRJNA796512,ASM2351825v2,Contig,na,SAMN24891510,2022-08-31,GCA_023518255.2,full,Bacillus,Bacillus subtilis (firmicutes),GCF_023518255.2,,yes,major,subtilis,YBS29,Bangabandhu Sheikh Mujibur Rahman Agricultural University,1423,ncbi
GCF_001876515.1,PRJNA316783,ASM187651v1,Contig,na,SAMN04590047,2016-11-10,GCA_001876515.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001876515.1,,yes,major,subtilis,RE1.4,CSIR-Institute of Microbial Technology,1423,ncbi
GCF_018603725.1,PRJNA336518,ASM1860372v1,Contig,na,SAMN06464103,2021-05-31,GCA_018603725.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_018603725.1,,yes,major,subtilis,DS3_4,USFDA,1423,ncbi
GCF_019583555.1,PRJNA437002,ASM1958355v1,Scaffold,na,SAMN08637094,2021-08-12,GCA_019583555.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_019583555.1,,yes,major,subtilis,PS-209,"University of Ljubljana, Biotechnical faculty",1423,ncbi
GCF_001286865.1,PRJEB9876,Bacillus JRS6,Contig,na,SAMEA3484405,2015-08-31,GCA_001286865.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001286865.1,,yes,major,subtilis,JRS6,University of Liverpool,1423,ncbi
GCF_002612765.1,PRJNA261090,ASM261276v1,Contig,na,SAMN03068858,2017-10-20,GCA_002612765.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_002612765.1,,yes,major,subtilis,zh78,Northwest University for Nationalities,1423,ncbi
GCF_001726025.1,PRJNA327291,ASM172602v1,Scaffold,na,SAMN05328038,2016-09-14,GCA_001726025.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_001726025.1,,yes,major,subtilis,MB378,Fatima Jinnah Women University,1423,ncbi
GCF_013266935.1,PRJNA622881,ASM1326693v1,Scaffold,na,SAMN14531568,2020-06-03,GCA_013266935.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_013266935.1,,yes,major,subtilis,CRN 16,CSIR- National Environmental Engineering Research Institute,1423,ncbi
GCF_000830695.1,PRJNA266797,ASM83069v1,Scaffold,na,SAMN03174421,2015-02-02,GCA_000830695.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000830695.1,,yes,major,subtilis,B4071,TIFN,1423,ncbi
GCF_000830605.1,PRJNA266797,ASM83060v1,Scaffold,na,SAMN03174419,2015-02-02,GCA_000830605.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000830605.1,,yes,major,subtilis,B4069,TIFN,1423,ncbi
GCF_000830595.1,PRJNA266797,ASM83059v1,Scaffold,na,SAMN03174422,2015-02-02,GCA_000830595.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000830595.1,,yes,major,subtilis,B4072,TIFN,1423,ncbi
GCF_015844655.1,PRJNA283681,ASM1584465v1,Scaffold,na,SAMN03654030,2020-12-08,GCA_015844655.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_015844655.1,,yes,major,subtilis,G25-60,Institute of Life Sciences and Technology,1423,ncbi
GCF_013267025.1,PRJNA622881,ASM1326702v1,Contig,na,SAMN14531563,2020-06-03,GCA_013267025.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_013267025.1,,yes,major,subtilis,CRN 7,CSIR- National Environmental Engineering Research Institute,1423,ncbi
GCF_000830715.1,PRJNA266797,ASM83071v1,Scaffold,na,SAMN03174423,2015-02-02,GCA_000830715.1,full,Bacillus,Bacillus subtilis (firmicutes),GCF_000830715.1,,yes,major,subtilis,B4073,TIFN,1423,ncbi
GCF_000523045.1,PRJDB111,ASM52304v1,Complete Genome,na,SAMD00061007,2012-10-03,GCA_000523045.1,full,Bacillus,Bacillus subtilis BEST7003 (firmicutes),GCF_000523045.1,,yes,major,subtilis,BEST7003,"Department of Bioscience, Tokyo University of Agriculture",1204342,ncbi
GCF_000186745.1,PRJNA61191,ASM18674v1,Complete Genome,na,SAMN02603875,2011-01-25,GCA_000186745.1,full,Bacillus,Bacillus subtilis BSn5 (firmicutes),GCF_000186745.1,,yes,major,subtilis,BSn5,"State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University",936156,ncbi
GCF_007667365.1,PRJNA543692,ASM766736v1,Scaffold,na,SAMN11792637,2019-07-30,GCA_007667365.1,full,Bacillus,Bacillus subtilis BSn5 (firmicutes),GCF_007667365.1,,yes,major,subtilis,DE0477,BGI,936156,ncbi
GCF_000724125.1,PRJEB1410,BSUBE1,Contig,na,SAMEA3139064,2014-06-26,GCA_000724125.1,full,Bacillus,Bacillus subtilis E1 (firmicutes),GCF_000724125.1,,yes,major,subtilis,E1,UNIMI,1290773,ncbi
GCF_000973605.1,PRJNA236412,ASM97360v1,Complete Genome,na,SAMN03492038,2015-04-20,GCA_000973605.1,full,Bacillus,Bacillus subtilis HJ5 (firmicutes),GCF_000973605.1,,yes,major,subtilis,HJ5,Nanjing Agricultural University,1453990,ncbi
GCF_007829655.1,PRJNA202332,ASM782965v1,Scaffold,na,SAMN02744109,2019-08-02,GCA_007829655.1,full,Bacillus,Bacillus subtilis J22 (firmicutes),GCF_007829655.1,,yes,major,subtilis,J22,DOE Joint Genome Institute,935854,ncbi
GCF_007829355.1,PRJNA202331,ASM782935v1,Scaffold,na,SAMN02744107,2019-08-02,GCA_007829355.1,full,Bacillus,Bacillus subtilis J23 (firmicutes),GCF_007829355.1,,yes,major,subtilis,J23,DOE Joint Genome Institute,935855,ncbi
GCF_007829515.1,PRJNA202330,ASM782951v1,Scaffold,na,SAMN02744108,2019-08-02,GCA_007829515.1,full,Bacillus,Bacillus subtilis J24 (firmicutes),GCF_007829515.1,,yes,major,subtilis,J24,DOE Joint Genome Institute,935856,ncbi
GCF_007829495.1,PRJNA202329,ASM782949v1,Scaffold,na,SAMN02744112,2019-08-02,GCA_007829495.1,full,Bacillus,Bacillus subtilis J25 (firmicutes),GCF_007829495.1,,yes,major,subtilis,J25,DOE Joint Genome Institute,935857,ncbi
GCF_007829445.1,PRJNA202328,ASM782944v1,Scaffold,na,SAMN02744110,2019-08-02,GCA_007829445.1,full,Bacillus,Bacillus subtilis J26 (firmicutes),GCF_007829445.1,,yes,major,subtilis,J26,DOE Joint Genome Institute,935858,ncbi
GCF_007829735.1,PRJNA202327,ASM782973v1,Scaffold,na,SAMN02744111,2019-08-02,GCA_007829735.1,full,Bacillus,Bacillus subtilis J27 (firmicutes),GCF_007829735.1,,yes,major,subtilis,J27,DOE Joint Genome Institute,935859,ncbi
GCF_000971925.1,PRJNA81651,ASM97192v1,Complete Genome,na,SAMN03394574,2015-04-15,GCA_000971925.1,full,Bacillus,Bacillus subtilis KCTC 1028 = ATCC 6051a (firmicutes),GCF_000971925.1,,yes,major,subtilis,KCTC 1028,KRIBB,1136873,ncbi
GCF_003417435.1,PRJNA486318,ASM341743v1,Contig,na,SAMN09843504,2018-08-22,GCA_003417435.1,full,Bacillus,Bacillus subtilis KCTC 1028 = ATCC 6051a (firmicutes),GCF_003417435.1,,yes,major,subtilis,ATCC 6051a,Environment and Climate Change Canada,1136873,ncbi
GCF_007677395.1,PRJNA543692,ASM767739v1,Contig,na,SAMN11792404,2019-07-30,GCA_007677395.1,full,Bacillus,Bacillus subtilis KCTC 1028 = ATCC 6051a (firmicutes),GCF_007677395.1,,yes,major,subtilis,DE0244,BGI,1136873,ncbi
GCF_000341775.1,PRJNA183438,ASM34177v1,Contig,na,SAMN01924755,2013-02-22,GCA_000341775.1,full,Bacillus,Bacillus subtilis MB73/2 (firmicutes),GCF_000341775.1,,yes,major,subtilis,MB73/2,Intercollegiate Faculty of Biotechnology UG&MUG,1267547,ncbi
GCF_000507005.1,PRJNA218603,PTS394,Contig,na,SAMN02352513,2013-12-12,GCA_000507005.1,full,Bacillus,Bacillus subtilis PTS-394 (firmicutes),GCF_000507005.1,,yes,major,subtilis,PTS-394,Jiangsu Institute of Plant Protection,1398775,ncbi
GCF_023521615.1,PRJNA398615,ASM2352161v1,Complete Genome,na,SAMN08362826,2022-05-23,GCA_023521615.1,full,Bacillus,Bacillus subtilis PY79 (firmicutes),GCF_023521615.1,,yes,major,subtilis,PK1_3,King Abdullah University of Science and Technology,1415167,ncbi
GCF_000497485.1,PRJNA225627,ASM49748v1,Complete Genome,na,SAMN02641633,2013-11-19,GCA_000497485.1,full,Bacillus,Bacillus subtilis PY79 (firmicutes),GCF_000497485.1,,yes,major,subtilis,PY79,University of Michigan,1415167,ncbi
GCF_000293765.1,PRJNA172244,ASM29376v1,Complete Genome,na,SAMN02603911,2012-08-28,GCA_000293765.1,full,Bacillus,Bacillus subtilis QB928 (firmicutes),GCF_000293765.1,,yes,major,subtilis,QB928,The Chinese University of Hong Kong,1220533,ncbi
GCF_000582885.1,PRJNA231890,QH-1 V1.0,Contig,na,SAMN02951917,2014-02-27,GCA_000582885.1,full,Bacillus,Bacillus subtilis QH-1 (firmicutes),GCF_000582885.1,,yes,major,subtilis,QH-1,China University of Geosciences,1437006,ncbi
GCF_020773035.1,PRJNA772879,ASM2077303v1,Complete Genome,na,SAMN22417850,2021-11-06,GCA_020773035.1,full,Bacillus,Bacillus subtilis subsp. natto (firmicutes),GCF_020773035.1,,yes,major,subtilis,SCP010-1,Sichuan Normal University,86029,ncbi
GCF_024507815.1,PRJNA607328,ASM2450781v1,Complete Genome,na,SAMN29939557,2022-08-03,GCA_024507815.1,full,Bacillus,Bacillus subtilis subsp. natto (firmicutes),GCF_024507815.1,,yes,major,subtilis,Bacillus subtilis 'natto',Lawrence Berkeley National Laboratory,86029,ncbi
GCF_001565875.1,PRJNA309599,ASM156587v1,Complete Genome,na,SAMN04437026,2016-02-22,GCA_001565875.1,full,Bacillus,Bacillus subtilis subsp. natto (firmicutes),GCF_001565875.1,,yes,major,subtilis,CGMCC 2108,Shaanxi Normal University,86029,ncbi
GCF_022701095.1,PRJNA695238,ASM2270109v1,Complete Genome,na,SAMN17608139,2022-03-28,GCA_022701095.1,full,Bacillus,Bacillus subtilis subsp. natto (firmicutes),GCF_022701095.1,,yes,major,subtilis,BN0,jiangnan university,86029,ncbi
GCF_024508195.1,PRJNA607328,ASM2450819v1,Complete Genome,na,SAMN29939556,2022-08-03,GCA_024508195.1,full,Bacillus,Bacillus subtilis subsp. natto (firmicutes),GCF_024508195.1,,yes,major,subtilis,BGSC 27E1,Lawrence Berkeley National Laboratory,86029,ncbi
GCF_004323065.1,PRJNA524698,ASM432306v1,Contig,na,SAMN11031138,2019-03-04,GCA_004323065.1,full,Bacillus,Bacillus subtilis subsp. natto (firmicutes),GCF_004323065.1,,yes,major,subtilis,VK161,University of Texas at Arlington,86029,ncbi
GCF_000209795.2,PRJDA38027,ASM20979v2,Complete Genome,na,SAMD00016353,2014-05-22,GCA_000209795.2,full,Bacillus,Bacillus subtilis subsp. natto BEST195 (firmicutes),GCF_000209795.2,,yes,major,subtilis,BEST195,Keio University,645657,ncbi
GCF_006741845.1,PRJDB8042,ASM674184v1,Complete Genome,na,SAMD00169822,2019-06-11,GCA_006741845.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_006741845.1,,yes,major,subtilis,NBRC 13719,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)",135461,ncbi
GCF_003665215.1,PRJNA495413,ASM366521v1,Complete Genome,na,SAMN10225146,2018-10-17,GCA_003665215.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665215.1,,yes,major,subtilis,PJ-7,National Institute of Agricultural Sciences,135461,ncbi
GCF_004328925.1,PRJNA473387,ASM432892v1,Complete Genome,na,SAMN09273200,2019-03-06,GCA_004328925.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_004328925.1,,yes,major,subtilis,G7,"Institute of Oceanology, Chinese Academy of Sciences",135461,ncbi
GCF_018454405.1,PRJNA729632,ASM1845440v1,Complete Genome,na,SAMN19136531,2021-05-24,GCA_018454405.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_018454405.1,,yes,major,subtilis,A1 - Midalam,Sri Ramachandra Institute of Higher Education and Research,135461,ncbi
GCF_001703495.1,PRJNA268543,ASM170349v1,Complete Genome,na,SAMN05526243,2016-08-11,GCA_001703495.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001703495.1,,yes,major,subtilis,168G,Medical University of Gdansk,135461,ncbi
GCF_001697265.1,PRJNA302835,ASM169726v1,Complete Genome,na,SAMN04281244,2016-08-02,GCA_001697265.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_001697265.1,,yes,major,subtilis,KCTC 3135,Korea Research Institute of Standards and Science (KRISS),135461,ncbi
GCF_003665195.1,PRJNA495411,ASM366519v1,Complete Genome,na,SAMN10225144,2018-10-17,GCA_003665195.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665195.1,,yes,major,subtilis,GFR-12,National Institute of Agricultural Sciences,135461,ncbi
GCF_003665255.1,PRJNA495416,ASM366525v1,Complete Genome,na,SAMN10225188,2018-10-17,GCA_003665255.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665255.1,,yes,major,subtilis,SSJ-1,National Institute of Agricultural Sciences,135461,ncbi
GCF_003665395.1,PRJNA495409,ASM366539v1,Complete Genome,na,SAMN10225133,2018-10-17,GCA_003665395.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665395.1,,yes,major,subtilis,2KL1,National Institute of Agricultural Sciences,135461,ncbi
GCF_000827065.1,PRJNA270310,ASM82706v1,Complete Genome,na,SAMN03265456,2015-01-21,GCA_000827065.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_000827065.1,,yes,major,subtilis,3NA,University of Goettingen,135461,ncbi
GCF_003665275.1,PRJNA495414,ASM366527v1,Complete Genome,na,SAMN10225147,2018-10-17,GCA_003665275.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665275.1,,yes,major,subtilis,2RL2-3,National Institute of Agricultural Sciences,135461,ncbi
GCF_002173615.1,PRJNA386754,ASM217361v1,Complete Genome,na,SAMN07125936,2017-06-06,GCA_002173615.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_002173615.1,,yes,major,subtilis,SRCM101441,Microbial Institiue for Fermentation Industry,135461,ncbi
GCF_003665235.1,PRJNA495412,ASM366523v1,Complete Genome,na,SAMN10225145,2018-10-17,GCA_003665235.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_003665235.1,,yes,major,subtilis,MH-1,National Institute of Agricultural Sciences,135461,ncbi
GCF_014961985.1,PRJNA668852,ASM1496198v1,Complete Genome,na,SAMN16424893,2020-10-27,GCA_014961985.1,full,Bacillus,Bacillus subtilis subsp. subtilis (firmicutes),GCF_014961985.1,,yes,major,subtilis,CMIN-4,National Institute of Agricultural Sciences,135461,ncbi
